householdID,hhexp,hhexp_food,hhexp_med,hhexp_covidprev,ends_meet
0516062010,1500,200,10000,125,2
0516062080,1500,60,2500,0,3
0516062180,350,48,0,0,2
0516062070,5000,0,0,0,2
0516062230,1500,300,200,50,2
0516062220,3000,200,10000,100,1
0516062250,3000,150,1500,500,1
0516062120,900,200,6000,50,1
0516062160,3000,215,12000,200,2
0516062310,1000,300,1000,500,1
0516062311,2500,0,0,200,2
0516062240,600,100,0,100,1
0516062100,300,70,1500,120,2
0516062320,800,150,13000,160,2
0516062110,3000,500,1500,100,2
0566043380,3500,200,4000,100,3
0566043140,1000,200,10000,150,3
0566043100,2000,20,2000,150,3
0566043130,1500,200,2000,100,2
0566043190,500,100,10000,150,2
0566043040,600,120,400,0,3
0566043230,1200,600,10000,400,2
0566043270,1200,50,3000,245,3
0566043370,1000,200,1000,150,3
0566043360,2500,400,30000,100,1
0566043260,1000,250,24000,-1,3
0566043410,3500,400,2000,150,1
0566043120,2500,500,15000,600,2
0566043290,2000,200,2000,100,3
0566043210,1000,300,0,0,3
0566043250,3000,300,3000,100,3
0566043330,4500,1000,0,1000,3
0566043010,1200,300,13000,300,3
0566043340,400,50,1000,0,3
0566043150,1500,150,2000,100,3
0566043390,2400,600,12000,60,3
0566043060,2500,300,8000,180,1
0566043200,800,150,0,40,1
0566043320,2000,700,7400,200,2
0566043240,1500,200,0,300,2
0566043030,1200,150,1000,50,2
0566043350,1600,150,12000,60,2
0566043220,300,100,200,50,2
0566043170,4000,1400,10000,50,2
0566043310,700,200,400,10,3
0566043420,3000,600,20000,200,2
0566042260,3000,300,5000,0,3
0566042230,1200,400,1000,70,2
0566042310,300,100,300,50,3
0566042300,1000,150,5000,200,2
0566042160,2500,250,30000,500,1
0566042090,500,50,500,50,2
0566042150,1000,150,0,250,1
0566042190,1500,200,1500,0,2
0566042280,3000,400,23500,35,2
0566042010,1000,60,1000,0,3
0566042020,2500,300,17600,100,3
0566042050,1500,200,2000,150,2
0566042170,3500,150,5000,200,2
0566042220,1000,100,2000,200,2
0566042030,600,125,-1,0,2
0566042180,700,80,8000,15,3
0566042200,200,50,5000,50,3
0566042080,1000,30,0,0,2
0566042110,1200,250,19000,80,3
0566042250,2000,300,2800,0,3
0566042270,1000,100,0,-1,2
0566042140,1000,50,200,0,3
0566042120,3000,300,3000,300,2
0566042070,2500,50,5000,0,3
0566042060,500,30,3000,100,3
0566042040,500,100,3000,50,1
0566042290,3000,600,8000,300,2
0566041120,300,50,200,0,1
0566041250,1000,200,-1,1000,3
0566041350,80,1,0,150,1
0566041010,1500,200,1500,150,2
0566041220,600,60,25000,0,2
0566041320,1600,550,16000,70,3
0566041300,500,400,0,0,3
0566041370,1000,30,5000,0,3
0566041110,4000,400,3500,-1,3
0566041070,300,200,0,0,1
0566041050,1900,5,3000,100,2
0566041160,200,0,10000,0,3
0566041400,2000,300,2000,200,3
0566041080,100,0,0,0,2
0566041330,1800,300,10000,50,1
0566041170,700,200,0,200,3
0566041240,550,150,500,-1,2
0566041360,1000,250,500,0,3
0566041190,500,210,1000,500,1
0566041380,500,250,0,200,2
0566041310,300,100,0,0,3
0566041140,1500,200,500,0,3
0566041230,3000,500,2000,200,1
0566041270,500,0,3000,0,3
0566041210,1200,200,3000,150,3
0566041100,500,150,2000,0,2
0566041060,700,200,2400,0,2
0566041020,500,0,1500,0,4
0566041280,350,100,0,0,3
0566041040,1500,0,40000,0,2
0566041410,1200,150,0,200,3
0566041430,1500,500,3000,100,2
0566041260,900,300,4800,-1,3
0566041130,2000,400,15000,60,2
0566041030,400,50,3000,30,3
0566041290,500,100,5000,0,1
0566041180,300,50,2016,0,3
0566041340,2000,500,10000,200,2
0566041150,2000,300,7000,800,2
0566041200,4000,300,2000,50,4
0576331020,1000,0,0,0,3
0576331200,3000,0,0,200,2
0576331060,600,0,0,300,3
0576331130,1000,0,0,300,3
0576331090,1000,0,5000,100,3
0576331080,1000,0,20000,300,3
0576331050,1000,0,0,200,2
0576331110,1000,0,0,200,2
0576331120,1000,0,0,200,3
0576331230,1000,0,0,200,2
0576331260,5000,0,0,200,2
0576331240,500,0,-1,-1,3
0576331300,3000,0,0,100,2
0576331100,1000,0,0,100,3
0576331250,680,0,0,200,2
0576331150,300,0,0,50,2
0576331310,1000,0,0,200,3
0576331280,1000,0,15000,100,3
0576331290,600,0,0,100,2
0576331160,1000,0,0,0,3
0576331140,300,0,7000,200,3
0576331220,2000,0,40000,200,3
0576331340,1000,0,0,200,2
0576331320,500,0,0,100,3
0576331170,1000,0,0,200,2
0576332070,1000,0,4000,150,3
0576332040,800,8,500,120,2
0576332240,300,0,0,0,3
0576332410,500,0,10000,200,3
0576332020,700,100,50,50,2
0576332021,700,200,0,25,1
0576332060,1000,0,3000,200,3
0576332180,1500,150,0,120,2
0576332270,300,60,0,50,2
0576332250,300,0,2000,0,2
0576332300,2000,0,10000,0,2
0576332140,600,150,0,100,2
0576332090,2000,300,2000,100,3
0576332400,500,55,0,100,2
0576332420,400,0,0,100,3
0576332030,1000,0,5000,100,3
0576332440,600,200,0,120,2
0576332430,500,0,500,0,2
0576332260,1000,0,0,0,4
0576332310,100,0,0,100,1
0576332050,600,0,0,50,3
0576332170,1200,150,0,120,2
0576332290,1500,200,15000,200,2
0576332380,2500,200,2500,120,2
0576332130,500,0,0,100,2
0576332340,1200,200,1000,100,2
0576332330,1800,200,0,100,2
0576332110,3000,22000,0,30,1
0576332320,600,0,-1,300,3
0576332220,1800,300,1500,150,2
0576332450,10000,1000,30000,100,2
0576332390,1000,0,0,200,3
0576332120,900,500,5000,60,1
0576332460,2500,200,2500,120,2
0576332200,300,0,10000,100,1
0576332160,3000,0,5000,500,2
0576332080,10000,0,0,20,2
0576333200,300,0,0,100,2
0576333160,2000,0,0,300,2
0576333150,1000,0,1400,300,2
0576333060,1800,150,2000,100,2
0576333020,250,120,2500,100,2
0576333250,500,180,1200,100,2
0576333280,6000,0,0,0,2
0576333260,300,0,600,0,3
0576333030,6000,100,0,100,2
0576333330,1000,0,3e+05,100,3
0576333220,500,0,0,300,2
0576333110,1200,0,0,100,1
0576333170,300,0,1000,0,2
0576333050,1000,0,0,100,3
0576333100,2800,280,80,120,2
0576333130,3000,0,0,100,1
0576333090,1500,150,0,100,2
0576333240,1500,200,2500,100,2
0576333310,3000,0,3000,1000,2
0576333210,2000,0,0,100,4
0576333070,1000,0,8800,130,3
0576333290,350,180,200,100,2
0576333140,1800,150,260,100,2
0576333080,300,0,400,80,3
0576333180,1200,240,280,100,2
0576333320,600,0,0,200,3
0576333010,250,150,0,150,2
0576333120,1000,0,0,200,2
0576333340,5000,0,0,300,1
0576333300,1000,0,500,150,3
0542492170,100,0,200,0,3
0542492270,2500,200,20,100,3
0542492300,5000,100,5000,500,1
0542492260,850,0,14400,20,2
0542492040,1600,160,2400,120,3
0542492280,1100,0,0,0,2
0542492160,500,200,2000,300,3
0542492030,500,500,6630,400,1
0542492190,1000,100,1000,100,3
0542492120,2000,100,15000,0,1
0542492250,8000,500,20000,1000,2
0542492010,3000,200,5000,1500,2
0542492240,750,546,25000,290,1
0542492310,800,140,1800,500,2
0542492210,1500,0,1600,0,2
0542492180,8000,700,10000,300,2
0542492290,4000,100,3000,200,2
0542492060,14000,360,17000,140,1
0542492230,500,60,3500,310,2
0542492110,2000,500,5000,300,3
0542492340,2000,300,3100,800,2
0542492130,320,50,400,0,3
0542492330,1000,200,2000,400,2
0542492020,200,7,4600,0,2
0542492080,1000,0,0,100,3
0542492090,1000,700,4720,0,1
0542492100,400,0,2000,0,2
0542492150,1000,300,7000,100,2
0542492070,2000,300,1800,260,1
0542492050,300,55,500,0,2
0542492220,3000,300,0,30,3
0542493180,2500,150,1750,90,3
0542493200,1500,100,1000,0,2
0542493120,300,200,2000,300,2
0542493280,2000,600,5000,300,1
0542493040,2000,400,2000,300,2
0542493020,2000,300,5000,80,1
0542493340,1400,100,4000,80,2
0542493160,1000,0,5500,300,1
0542493290,3000,210,1200,500,2
0542493010,3000,400,3000,400,2
0542493150,6000,2500,3800,13500,3
0542493320,3000,200,800,100,2
0542493310,3000,210,2900,500,2
0542493300,2000,95,132,158,2
0542493070,3000,400,6000,1200,3
0542493130,2000,300,1850,200,2
0542493060,1500,500,44980,1000,2
0542493240,2500,200,1000,170,3
0542493090,500,250,1500,30,4
0542493210,5000,500,160,520,3
0542493190,2000,300,12000,0,3
0542493220,6000,1200,8000,1000,2
0542493230,5500,1000,10000,700,2
0542493030,2000,200,1500,230,2
0542493110,1000,250,12440,180,3
0542493330,2000,200,1000,600,3
0542493250,3500,300,1500,200,3
0542493270,1800,500,400,-1,3
0542493100,1500,500,10000,850,4
0542493260,4000,400,10000,300,3
0542491120,6000,100,0,0,1
0542491330,1000,0,0,0,1
0542491110,500,16,2000,0,3
0542491080,1000,80,1000,500,2
0542491270,1667,0,1130,700,1
0542491340,900,400,50,330,2
0542491060,2000,100,3300,15,2
0542491190,1000,100,10000,0,1
0542491200,1000,0,220,-1,3
0542491150,5000,800,13000,0,2
0542491050,150,10,1400,15,1
0542491290,800,15,13000,0,1
0542491100,150,0,1000,0,2
0542491320,500,200,11000,610,1
0542491180,1500,0,7700,40,2
0542491140,1800,1000,10200,200,2
0542491260,1000,0,5000,-1,2
0542491230,2000,120,4000,200,2
0542491130,500,5,1400,250,3
0542491210,1500,500,2000,936,1
0542491040,500,50,2400,0,2
0542491280,1600,500,2200,110,2
0542491220,500,100,500,120,2
0542491300,400,70,5400,60,2
0542491030,2000,350,800,250,2
0542491070,3000,900,7000,400,3
0542491090,2000,200,2000,200,1
0542491240,400,0,120000,60,1
0542491250,2500,300,8800,250,3
0542491160,200,0,11000,10,3
0542491170,600,0,1000,200,1
3477633020,4000,400,80000,500,1
3477633040,2150,280,7000,300,3
3477633030,3000,500,1000,100,3
3477633080,1000,1000,0,0,1
3477633140,8000,1000,15000,1000,2
3477633010,500,0,2500,0,1
3477633061,300,300,10000,100,3
3477633110,3800,1000,5000,1000,1
3477633100,3000,150,30000,0,3
3477633190,4000,500,20000,50,2
3477632070,2000,450,1000,250,2
3477632160,600,30,0,5,2
3477632080,1590,310,1800,30,4
3477632010,200,100,0,0,4
3477632140,100,100,4000,0,2
3477632210,1560,560,0,50,2
3477632030,100,0,0,15,3
3477632270,300,75,0,0,2
3477632120,2000,500,0,200,2
3477632220,3000,150,0,150,3
3477632040,2000,100,0,20,1
3477632240,2500,700,2000,100,3
3477632260,3000,1000,100,36,2
3477632020,3000,550,1000,450,2
3477632130,500,70,0,0,2
3477632050,150,0,0,0,1
3477632200,1000,200,6500,15,1
3477632060,4000,100,0,1000,2
3477632180,1600,50,0,300,1
3477632110,250,0,0,0,2
3477632190,3000,500,0,20,2
3477632170,300,100,0,200,2
3477632100,300,25,0,0,3
3477632280,3000,100,1000,250,2
3477632150,500,40,0,10,1
3477632090,2000,100,3000,0,2
3477631020,300,0,300,25,2
3477631010,1200,200,400,100,2
3477631110,1100,100,0,200,1
3477631060,250,100,12000,500,1
3477631090,2500,375,0,0,3
3477631050,1000,500,2500,0,1
3477631280,5200,100,0,300,1
3477631120,5000,100,1000,75,2
3477631200,350,0,0,0,2
3477631230,1000,200,0,0,1
3477631040,1500,350,500,450,2
3477631210,770,100,0,0,1
3477631150,600,100,4200,30,2
3477631160,8580,300,40100,450,1
3477631240,500,50,0,50,1
3477631170,800,100,300,0,2
3477631190,1000,100,-1,0,2
3477631070,1000,200,3000,100,1
3477631220,3500,600,6000,50,2
3477631130,3600,1500,6000,0,1
3477631270,1500,250,0,30,2
3452331040,1000,0,1000,0,3
3452331150,900,50,1440,0,3
3452331260,4000,20,2000,20,1
3452331120,1500,300,0,50,1
3452331090,61,0,0,0,3
3452331250,500,150,0,45,1
3452331160,500,100,450,40,3
3452331140,1000,0,0,0,3
3452331240,1500,220,800,0,2
3452331270,2000,400,80000,200,1
3452331020,200,15,0,0,3
3452331180,500,100,30000,-1,3
3452331070,2000,500,2000,50,3
3452331080,300,500,250,0,2
3452331230,300,100,0,0,1
3452331060,200,0,0,0,1
3452331170,3500,600,3500,200,2
3452331200,5,10,0,0,3
3452332180,100,10,0,0,3
3452332090,130,12,30,5,2
3452332060,100,10,0,10,3
3452332290,200,0,0,5,3
3452332160,450,130,10,0,3
3452332310,100,0,0,0,1
3452332300,5000,2000,1600,300,3
3452332140,200,0,0,0,3
3452332260,1000,100,2000,0,2
3452332240,2000,500,0,20,3
3452332340,300,200,0,0,2
3452332250,1000,100,2000,200,1
3452332330,2000,200,0,200,1
3452332270,600,20,0,0,3
3452332190,550,100,1000,0,2
3452332050,1000,200,390,5,3
3452332100,550,550,28000,200,3
3452332070,250,100,55000,100,2
3452332210,1000,300,6000,100,2
3452332130,300,50,0,0,1
3452332080,5,4,0,0,2
3452332040,200,50,40,0,2
3452332360,4000,500,3200,500,2
3452332020,550,300,0,0,3
3452332320,300,50,0,0,1
3452332350,2000,300,3000,300,2
3452332030,400,0,0,0,3
3452332170,100,40,0,0,3
3452332280,500,100,1800,0,3
3452332200,200,140,0,0,2
3452332220,400,40,0,0,2
3452332110,500,140,400,0,2
3452333050,500,200,1000,50,1
3452333170,2300,300,25000,300,1
3452333280,3000,500,22000,250,2
3452333010,1500,200,20000,5,4
3452333110,500,200,100,100,2
3452333080,3000,50,6000,100,1
3452333090,1300,400,0,300,2
3452333060,2000,500,2000,0,3
3452333020,2500,200,0,-1,3
3452333240,10000,300,0,80,3
3452333070,1500,140,0,50,1
3452333200,500,100,-1,-1,1
3452333120,500,100,0,0,3
3452333160,5000,700,5000,100,3
3452333030,1500,100,1000,300,1
3452333230,600,0,0,150,3
3452333190,500,150,300,300,3
3452333210,500,100,0,0,3
3452333180,3000,200,0,50,1
3452333140,1000,100,300,0,1
3452333130,8000,300,5000,200,2
3452333220,2000,1000,1000,20,1
0140511110,200,60,2000,15,3
0140511250,3500,400,0,300,3
0140511160,300,15,2000,20,1
0140511010,1200,300,3000,300,2
0140511070,250,55,1000,50,3
0140511071,100,50,400,5,3
0140511080,2500,500,5008,400,2
0140511060,700,80,15000,100,3
0140511210,700,300,3600,150,1
0140511270,4000,300,300,500,3
0140511290,5000,500,2000,500,3
0140511040,600,100,2000,0,2
0140511130,2500,500,3000,200,2
0140511240,100,50,2800,0,1
0140511090,1000,150,2000,20,2
0140511100,1000,200,1500,100,3
0140511190,1200,150,600,100,2
0140511140,300,60,600,50,3
0140511260,3000,150,0,100,2
0140511150,2000,400,4000,400,3
0140511050,1000,100,1200,10,1
0140511030,30,0,0,0,4
0140511020,2200,300,600,50,3
0140511280,5000,1500,0,1200,3
0140511200,200,0,200,100,3
0140511170,1000,300,1000,100,2
0140511120,2000,800,2400,300,2
0140512040,400,50,1000,4,3
0140512280,1500,150,2600,400,3
0140512190,1500,300,300,300,3
0140512260,2000,100,0,500,3
0140512100,1000,250,0,0,3
0140512210,5000,200,10000,-1,3
0140512300,3000,200,1000,100,3
0140512200,10000,700,10000,1000,3
0140512340,2000,100,3260,100,3
0140512310,1300,0,0,100,4
0140512110,1000,300,300,100,2
0140512140,3000,400,3000,1000,2
0140512060,3500,400,1000,200,3
0140512250,500,80,1000,15,3
0140512080,1000,500,3000,0,3
0140512020,1000,250,1800,60,3
0140512150,2500,350,0,-1,2
0140512120,1000,400,1000,300,2
0140512220,2500,400,5000,500,3
0140512010,700,300,2500,80,2
0140512320,2000,200,2000,200,2
0140512270,5000,800,1000,250,2
0140512271,2000,500,500,100,2
0140512180,2500,450,5400,-1,3
0140512330,10000,1000,6000,200,2
0140512160,2000,400,1500,200,3
0140512230,2500,50,4000,60,1
0140512070,5500,450,8000,20,3
0140513290,4600,140,20000,200,1
0140513070,3500,750,6000,200,2
0140513050,2000,100,15000,20,2
0140513030,600,200,0,-1,2
0140513130,100,1,1000,-1,2
0140513100,500,30,0,0,3
0140513020,1200,1,-1,-1,2
0140513090,2500,250,6000,200,3
0140513280,4000,500,6000,50,2
0140513300,2000,500,200,300,2
0140513040,500,30,2000,100,2
0140513160,4000,500,2000,500,2
0140513220,3000,300,10000,300,2
0140513190,1000,150,7000,70,2
0140513180,1000,200,60000,200,2
0140513240,1800,100,3600,0,3
0140513010,1050,100,2400,100,1
0140513250,4500,350,30000,400,1
0140513251,2000,20,20000,250,2
0140513170,3000,0,20000,20,2
0140513060,2000,200,0,-1,1
0140513140,1500,300,3000,-1,3
0140513120,425,50,1100,0,3
0140513200,2000,300,1200,500,3
0140513230,3000,600,5000,400,3
0140513270,40000,1,-1,-1,1
0140313260,20000,1500,500,3000,3
0140313200,10000,1000,11000,500,3
0140313190,8000,800,31000,500,3
0140313320,2000,220,0,150,2
0140313090,2000,200,9700,100,1
0140313210,5000,200,20000,0,2
0140313130,5000,600,20000,1000,3
0140313080,1800,300,30000,500,1
0140313140,3000,300,3000,-1,3
0140313030,20000,1000,20000,600,1
0140313010,2000,350,500,90,3
0140313280,3000,500,5000,200,3
0140313250,3500,500,5000,300,2
0140313290,5000,700,5000,200,3
0140313220,5000,500,500,200,3
0140313020,3000,600,3000,200,3
0140313160,4500,400,0,0,3
0140313050,4500,500,0,825,3
0140313230,2500,200,500,0,1
0140313111,2500,230,0,200,1
0140313310,20000,600,3000,500,3
0140313330,2500,300,6000,0,3
0140313060,3000,300,600,0,2
0140313350,1990,30,14400,-1,1
0140313300,2000,300,200,100,3
0140313070,1500,220,1000,30,2
0140313040,3000,600,1000,200,3
0140313270,5000,700,500,200,2
0140313170,1000,100,3000,200,3
0140311280,5500,900,35000,1000,3
0140311050,3000,500,1500,100,3
0140311250,3000,300,600,200,3
0140311260,2400,500,4500,0,2
0140311190,2500,400,0,50,3
0140311300,4000,500,15000,0,3
0140311220,2000,400,10000,100,3
0140311070,4000,500,3000,450,3
0140311010,3000,300,35000,0,2
0140311230,5000,300,270,180,1
0140311270,5600,600,0,50,3
0140311120,5000,800,0,600,3
0140311180,2000,400,10000,0,4
0140311130,3000,400,700,0,3
0140311360,2000,200,2000,0,3
0140311361,2600,400,100,148,2
0140311240,5000,400,4000,300,3
0140311020,1500,200,0,300,3
0140311200,4000,200,4000,150,3
0140311140,4000,300,25000,0,3
0140311350,5000,800,5000,200,2
0140311320,2200,300,0,0,3
0140311390,3900,500,0,200,3
0140311150,5000,1000,1700,1000,3
0140311370,1700,210,9700,200,2
0140312030,260,10,120,-1,2
0140312060,1000,200,2000,60,1
0140312270,800,300,1888,0,2
0140312020,2000,250,500,0,4
0140312260,1400,50,500,150,2
0140312140,4500,350,3000,200,1
0140312120,1000,60,1460,100,2
0140312180,2000,400,3200,180,3
0140312070,4600,780,6500,500,2
0140312040,2800,100,8000,500,1
0140312310,1000,50,6000,20,1
0140312200,500,100,5000,250,1
0140312230,2000,150,6000,20,3
0140312160,200,100,60,20,2
0140312220,1000,200,300,0,2
0140312210,1000,100,50000,100,3
0140312080,1000,200,2000,0,3
0140312050,3000,200,12000,100,2
0140312320,3000,200,1500,50,2
0140312090,1200,300,4000,400,3
0140312240,218,300,-1,-1,3
0140312290,833,100,6000,0,3
0140312130,1500,200,1982,4,2
0140312170,300,60,0,5,3
0140312010,2000,200,0,0,3
0140312110,3300,760,4800,500,1
0140312280,4000,300,3000,100,3
0101042050,5000,700,0,400,2
0101042180,4000,200,18000,0,1
0101042330,300,50,500,0,3
0101042340,1500,300,6000,0,3
0101042320,500,500,0,0,1
0101042270,1000,30,0,0,2
0101042271,5000,300,4000,100,2
0101042250,15000,600,-1,40,2
0101042190,3000,400,0,600,3
0101042210,4000,700,20000,-1,2
0101042030,1300,500,0,300,2
0101042260,2500,300,500,300,2
0101042280,500,50,0,0,2
0101042060,2000,200,9900,60,3
0101042230,3000,500,0,250,2
0101042220,6000,600,3000,300,2
0101042310,3000,800,5000,500,3
0101042080,1400,100,1000,-1,2
0101042120,1000,1000,20000,200,1
0101042200,3000,0,3000,-1,1
0101042110,300,30,2000,0,2
0101041230,3000,70,5000,0,2
0101041200,4000,300,4000,700,2
0101041250,500,0,1630,0,3
0101041220,1000,30,6000,40,2
0101041130,1500,50,1500,10,1
0101041010,3500,200,-1,-1,3
0101041190,500,0,2000,0,3
0101041110,700,200,4000,50,2
0101041240,1000,400,8000,200,2
0101041300,3000,500,2000,10,1
0101041150,2000,100,0,0,3
0101041180,500,0,500,0,3
0101041030,1000,200,0,100,2
0101041050,4000,200,6000,50,1
0101041270,1000,100,-1,0,3
0101041100,3000,200,1500,60,2
0101041210,2000,300,6000,300,2
0101041020,100,0,0,0,3
0101041170,1000,100,0,0,2
0101041090,1000,150,1550,0,3
0101041260,1500,0,15000,50,2
0101041120,1000,100,3000,200,1
0101041080,1000,105,0,0,3
0101041040,400,20,600,0,3
0101041070,1800,0,12000,40,3
0101041140,500,0,4000,0,3
0101041290,2000,260,10000,20,2
0101041160,1000,200,0,0,1
0101041280,1500,200,-1,0,2
0101043340,5000,466,15000,200,2
0101043070,900,45,0,10,2
0101043130,5500,500,11000,2000,4
0101043190,3500,500,0,200,3
0101043180,2500,100,2000,0,2
0101043280,1000,200,8000,200,3
0101043170,1000,200,700,0,3
0101043290,1000,200,2000,300,2
0101043040,3000,100,1000,100,3
0101043140,1200,25,0,86,1
0101043020,1000,100,2000,150,2
0101043240,150,250,0,20,2
0101043310,3000,400,2000,10,2
0101043060,3000,200,1500,150,2
0101043200,800,180,10000,0,2
0101043010,1000,10,-1,-1,3
0101043120,400,50,-1,80,1
0101043270,1500,100,4000,600,2
0101043100,5000,300,16000,200,1
0101043030,2000,120,0,50,2
0101043090,100,40,40,300,1
0101043330,500,100,100,20,3
0101043250,1200,110,-1,0,1
0101043110,2000,200,10000,100,2
0101043320,3800,300,900,200,3
0101043080,3600,500,6000,180,1
0101043210,1300,0,15000,600,2
0101043150,1000,100,5000,0,2
0101043260,2500,200,2000,100,3
0101043220,1500,550,14000,150,1
0101043050,1000,100,2000,40,3
0104462060,2400,25,4000,0,1
0104462180,1000,70,2000,20,2
0104462300,1500,300,500,0,2
0104462240,2000,150,120000,60,1
0104462290,200,20,1000,30,3
0104462210,800,200,0,100,2
0104462330,2000,200,0,20,1
0104462200,1500,150,4000,15,3
0104462090,7000,1000,20000,100,3
0104462130,1000,200,300,40,2
0104462050,1250,100,5000,50,2
0104462120,300,0,400,-1,3
0104462140,293,63,600,50,3
0104462110,2000,600,2000,100,2
0104462080,1500,500,1000,80,2
0104462260,2000,500,6500,20,2
0104462360,4000,0,3000,60,3
0104462160,1500,120,550,50,2
0104462190,4000,500,0,500,2
0104462010,8000,300,0,200,2
0104462070,1500,120,850,150,3
0104462270,500,300,500,50,2
0104462250,550,150,1000,10,3
0104462320,1500,0,200,50,2
0104462100,500,70,1200,0,3
0104462280,1000,250,3000,75,2
0104462230,300,100,300,8,2
0104462020,1000,200,1000,100,2
0104462310,3000,200,1500,50,2
0104462170,2000,400,0,50,3
0104462040,3000,500,6000,150,2
0104462150,1200,200,500,100,3
0104462340,12000,280,30000,40,2
0104462220,3500,500,1500,100,1
0104463300,200,0,200,0,3
0104463330,750,97,3000,50,2
0104463080,7000,100,20000,1000,2
0104463030,250,150,9300,80,2
0104463230,300,0,3800,60,2
0104463240,1000,500,6000,100,3
0104463090,5000,429,3000,200,2
0104463040,3000,50,4000,350,1
0104463010,3000,1000,4000,-1,1
0104463140,3000,0,-1,10,1
0104463100,200,30,2000,30,1
0104463110,700,100,200,0,2
0104463260,400,100,3000,10,1
0104463130,1500,500,0,0,3
0104463020,600,200,300,1000,1
0104463180,1250,250,1000,130,1
0104463220,200,0,1500,9,1
0104463070,1000,300,2400,30,3
0104463280,300,100,2000,30,4
0104463310,4000,400,2000,200,2
0104463120,600,0,300,70,2
0104463060,3600,12,1500,40,3
0104463270,700,150,250,5,1
0104463190,1000,139,1500,0,2
0104463320,4200,500,4000,500,2
0104463200,5000,250,3500,400,1
0104463290,150,37,0,5,3
0104461050,2000,100,200,0,3
0104461280,3000,300,3000,100,2
0104461270,2000,600,0,0,2
0104461100,800,450,8000,200,2
0104461030,2000,400,800,150,1
0104461120,300,200,3000,-1,2
0104461230,1500,400,0,100,3
0104461040,1000,500,0,0,3
0104461140,1000,0,5500,0,2
0104461150,1,1,1000,0,3
0104461180,2000,50,500,82,3
0104461310,1150,60,800,100,1
0104461170,500,50,3000,200,1
0104461290,5000,200,3000,300,2
0104461210,700,15,500,30,2
0104461190,1500,400,0,50,2
0104461090,1500,350,2500,0,2
0104461200,200,50,2000,0,1
0104461010,500,30,0,0,2
0104461260,2000,500,0,0,3
0104461110,2000,200,10000,0,2
0104461080,1000,400,2000,0,2
0104461240,150,0,0,0,4
0104511060,2600,500,3000,50,1
0104511180,500,100,300,80,4
0104511210,400,300,10000,50,1
0104511200,2300,150,1000,100,3
0104511190,1000,300,600,20,1
0104511070,1500,160,1000,50,4
0104511220,200,150,5000,500,1
0104511030,3000,200,25000,0,3
0104511250,1500,300,7300,150,1
0104511120,3500,550,35000,260,2
0104511240,1500,50,0,100,1
0104511140,1000,200,3000,30,2
0104511160,1000,28,0,0,2
0104511050,2000,200,2000,300,4
0104511110,1000,0,200,100,2
0104511260,3000,200,500,40,2
0104511130,1000,100,2000,100,3
0104511040,500,20,0,0,3
0104511230,700,300,0,40,2
0104511090,3000,300,200,0,3
0104511170,3000,750,2000,300,3
0104511150,1500,80,200,0,1
0104512250,440,50,1000,10,2
0104512100,500,0,2000,100,2
0104512240,2000,500,1000,300,2
0104512090,4000,100,3000,300,2
0104512340,1000,0,1000,0,2
0104512190,700,100,11000,0,1
0104512210,1500,300,1500,100,2
0104512120,500,100,0,100,1
0104512020,2000,220,220,0,3
0104512200,1000,100,800,100,2
0104512140,2000,110,4000,100,2
0104512330,400,40,50000,40,2
0104512130,600,100,500,0,2
0104512290,5000,260,530,120,2
0104512040,500,120,1000,0,2
0104512300,1000,200,800,0,2
0104512170,1300,120,600,15,3
0104512320,1500,0,400,0,2
0104512060,5000,200,4000,30,2
0104512160,1500,70,2000,300,2
0104512110,3000,250,200,40,3
0104512310,500,25,2000,60,2
0104512260,1600,200,5000,100,2
0104512070,1500,100,2000,0,3
0104512180,200,100,200,20,2
0104512080,60,0,500,0,1
0104512081,200,60,800,30,1
0104512270,660,50,2000,0,3
0104512220,2500,300,2500,120,2
0104513210,1200,140,1200,300,2
0104513030,5038,500,1500,200,2
0104513180,5000,450,0,-1,2
0104513100,2500,0,2000,100,3
0104513160,1841,275,10000,0,1
0104513110,1000,100,1500,1,2
0104513240,1000,20,1000,50,2
0104513260,500,50,6000,150,1
0104513020,980,0,10000,120,1
0104513190,1000,10,500,8,2
0104513070,1000,200,0,0,3
0104513170,900,230,1800,100,3
0104513060,100,0,0,0,2
0104513080,1000,0,13500,300,1
0104513130,2500,520,500,80,1
0104513140,1000,100,0,20,3
0104513150,120,50,2000,0,1
0104513270,3000,750,500,500,2
0104513120,800,120,2000,30,3
0104513220,400,80,300,10,2
0104513040,300,0,200,10,1
0104513230,2000,300,3000,700,2
0182061210,2600,260,1500,50,2
0182061160,2000,500,500,150,2
0182061170,400,100,1e+05,-1,2
0182061020,600,50,3000,0,3
0182061150,500,100,3000,0,3
0182061180,1000,100,0,50,3
0182061010,1500,150,200,300,2
0182061230,2000,0,-1,50,3
0182061060,3000,150,400,500,2
0182061070,350,150,31000,15,1
0182061080,400,20,0,0,3
0182061190,800,400,14000,200,2
0182061050,50,20,2150,0,3
0182061220,4000,400,1200,24,2
0182061140,300,50,0,0,2
0182061100,40,0,500,0,2
0182063140,1500,200,16000,600,2
0182063330,450,200,1500,250,3
0182063350,8000,420,8000,500,2
0182063180,3000,300,0,30,2
0182063170,400,750,3000,50,2
0182063280,900,300,3000,70,2
0182063080,2000,420,-1,100,3
0182063020,200,100,0,100,3
0182063210,1800,360,0,0,4
